"Z_MAPA10";"ROHY";"X_JTSK";"Y_JTSK"
"14-42-01";"4_LD";1072947,22;560599,01
"14-42-02";"1_LH";1069673,39;555448,99
"14-42-02";"2_PH";1070179,84;550685,84
"14-42-02";"3_PD";1073960,76;551066,74
"14-42-02";"4_LD";1073453,99;555832,87
"14-42-03";"1_LH";1070179,84;550685,84
"14-42-03";"2_PH";1070686,30;545922,69
"14-42-03";"3_PD";1074467,53;546300,61
"14-42-03";"4_LD";1073960,76;551066,74
"14-42-04";"1_LH";1070686,30;545922,69
"14-42-04";"2_PH";1071192,75;541159,54
"14-42-04";"3_PD";1074974,30;541534,47
"14-42-04";"4_LD";1074467,53;546300,61
"14-42-05";"1_LH";1071192,75;541159,54
"14-42-05";"2_PH";1071699,20;536396,39
"14-42-05";"3_PD";1075481,07;536768,34
"14-42-05";"4_LD";1074974,30;541534,47
"14-42-06";"1_LH";1072947,22;560599,01
"14-42-06";"2_PH";1073453,99;555832,87
"14-42-06";"3_PD";1077234,60;556216,75
"14-42-06";"4_LD";1076727,51;560985,87
"14-42-07";"1_LH";1073453,99;555832,87
"14-42-07";"2_PH";1073960,76;551066,74
"14-42-07";"3_PD";1077741,68;551447,64
"14-42-07";"4_LD";1077234,60;556216,75
"14-42-08";"1_LH";1073960,76;551066,74
"14-42-08";"2_PH";1074467,53;546300,61
"14-42-08";"3_PD";1078248,77;546678,52
"14-42-08";"4_LD";1077741,68;551447,64
"14-42-09";"1_LH";1074467,53;546300,61
"14-42-09";"2_PH";1074974,30;541534,47
"14-42-09";"3_PD";1078755,86;541909,40
"14-42-09";"4_LD";1078248,77;546678,52
"14-42-10";"1_LH";1074974,30;541534,47
"14-42-10";"2_PH";1075481,07;536768,34
"14-42-10";"3_PD";1079262,95;537140,29
"14-42-10";"4_LD";1078755,86;541909,40
"14-42-11";"1_LH";1076727,51;560985,87
"14-42-11";"2_PH";1077234,60;556216,75
"14-42-11";"3_PD";1081015,20;556600,63
"14-42-11";"4_LD";1080507,79;561372,73
"14-42-12";"1_LH";1077234,60;556216,75
"14-42-12";"2_PH";1077741,68;551447,64
"14-42-12";"3_PD";1081522,60;551828,53
"14-42-12";"4_LD";1081015,20;556600,63
"14-42-13";"1_LH";1077741,68;551447,64
"14-42-13";"2_PH";1078248,77;546678,52
"14-42-13";"3_PD";1082030,01;547056,43
"14-42-13";"4_LD";1081522,60;551828,53
"14-42-14";"1_LH";1078248,77;546678,52
"14-42-14";"2_PH";1078755,86;541909,40
"14-42-14";"3_PD";1082537,41;542284,33
"14-42-14";"4_LD";1082030,01;547056,43
"14-42-15";"1_LH";1078755,86;541909,40
"14-42-15";"2_PH";1079262,95;537140,29
"14-42-15";"3_PD";1083044,82;537512,23
"14-42-15";"4_LD";1082537,41;542284,33
"14-42-16";"1_LH";1080507,79;561372,73
"14-42-16";"2_PH";1081015,20;556600,63
"14-42-16";"3_PD";1084795,80;556984,51
"14-42-16";"4_LD";1084288,08;561759,60
"14-42-17";"1_LH";1081015,20;556600,63
"14-42-17";"2_PH";1081522,60;551828,53
"14-42-17";"3_PD";1085303,52;552209,43
"14-42-17";"4_LD";1084795,80;556984,51
"14-42-18";"1_LH";1081522,60;551828,53
"14-42-18";"2_PH";1082030,01;547056,43
"14-42-18";"3_PD";1085811,25;547434,35
"14-42-18";"4_LD";1085303,52;552209,43
"14-42-19";"1_LH";1082030,01;547056,43
"14-42-19";"2_PH";1082537,41;542284,33
"14-42-19";"3_PD";1086318,97;542659,26
"14-42-19";"4_LD";1085811,25;547434,35
"14-42-20";"1_LH";1082537,41;542284,33
"14-42-20";"2_PH";1083044,82;537512,23
"14-42-20";"3_PD";1086826,69;537884,18
"14-42-20";"4_LD";1086318,97;542659,26
"14-42-21";"1_LH";1084288,08;561759,60
"14-42-21";"2_PH";1084795,80;556984,51
"14-42-21";"3_PD";1088576,41;557368,39
"14-42-21";"4_LD";1088068,37;562146,46
"14-42-22";"1_LH";1084795,80;556984,51
"14-42-22";"2_PH";1085303,52;552209,43
"14-42-22";"3_PD";1089084,44;552590,33
"14-42-22";"4_LD";1088576,41;557368,39
"14-42-23";"1_LH";1085303,52;552209,43
"14-42-23";"2_PH";1085811,25;547434,35
"14-42-23";"3_PD";1089592,48;547812,26
"14-42-23";"4_LD";1089084,44;552590,33
"14-42-24";"1_LH";1085811,25;547434,35
"14-42-24";"2_PH";1086318,97;542659,26
"14-42-24";"3_PD";1090100,52;543034,19
"14-42-24";"4_LD";1089592,48;547812,26
"14-42-25";"1_LH";1086318,97;542659,26
"14-42-25";"2_PH";1086826,69;537884,18
"14-42-25";"3_PD";1090608,56;538256,13
"14-42-25";"4_LD";1090100,52;543034,19
"14-43-01";"1_LH";1085528,17;586036,79
"14-43-01";"2_PH";1086036,21;581258,73
"14-43-01";"3_PD";1089815,23;581657,52
"14-43-01";"4_LD";1089306,87;586438,57
"14-43-02";"1_LH";1086036,21;581258,73
"14-43-02";"2_PH";1086544,25;576480,66
"14-43-02";"3_PD";1090323,58;576876,47
"14-43-02";"4_LD";1089815,23;581657,52
"14-43-03";"1_LH";1086544,25;576480,66
"14-43-03";"2_PH";1087052,29;571702,59
"14-43-03";"3_PD";1090831,94;572095,42
"14-43-03";"4_LD";1090323,58;576876,47
"14-43-04";"1_LH";1087052,29;571702,59
"14-43-04";"2_PH";1087560,33;566924,53
"14-43-04";"3_PD";1091340,29;567314,37
"14-43-04";"4_LD";1090831,94;572095,42
"14-43-05";"1_LH";1087560,33;566924,53
"14-43-05";"2_PH";1088068,37;562146,46
"14-43-05";"3_PD";1091848,65;562533,32
"14-43-05";"4_LD";1091340,29;567314,37
"14-43-06";"1_LH";1089306,87;586438,57
"14-43-06";"2_PH";1089815,23;581657,52
"14-43-06";"3_PD";1093594,24;582056,32
"14-43-06";"4_LD";1093085,57;586840,35
"14-43-07";"1_LH";1089815,23;581657,52
"14-43-07";"2_PH";1090323,58;576876,47
"14-43-07";"3_PD";1094102,92;577272,29
"14-43-07";"4_LD";1093594,24;582056,32
"14-43-08";"1_LH";1090323,58;576876,47
"14-43-08";"2_PH";1090831,94;572095,42
"14-43-08";"3_PD";1094611,59;572488,25
"14-43-08";"4_LD";1094102,92;577272,29
"14-43-09";"1_LH";1090831,94;572095,42
"14-43-09";"2_PH";1091340,29;567314,37
"14-43-09";"3_PD";1095120,26;567704,22
"14-43-09";"4_LD";1094611,59;572488,25
"14-43-10";"1_LH";1091340,29;567314,37
"14-43-10";"2_PH";1091848,65;562533,32
"14-43-10";"3_PD";1095628,94;562920,19
"14-43-10";"4_LD";1095120,26;567704,22
"14-43-11";"1_LH";1093085,57;586840,35
"14-43-11";"2_PH";1093594,24;582056,32
"14-43-11";"3_PD";1097373,26;582455,12
"14-43-11";"4_LD";1096864,27;587242,13
"14-43-12";"1_LH";1093594,24;582056,32
"14-43-12";"2_PH";1094102,92;577272,29
"14-43-12";"3_PD";1097882,25;577668,10
"14-43-12";"4_LD";1097373,26;582455,12
"14-43-13";"1_LH";1094102,92;577272,29
"14-43-13";"2_PH";1094611,59;572488,25
"14-43-13";"3_PD";1098391,24;572881,08
"14-43-13";"4_LD";1097882,25;577668,10
"14-43-14";"1_LH";1094611,59;572488,25
"14-43-14";"2_PH";1095120,26;567704,22
"14-43-14";"3_PD";1098900,23;568094,07
"14-43-14";"4_LD";1098391,24;572881,08
"14-43-15";"1_LH";1095120,26;567704,22
"14-43-15";"2_PH";1095628,94;562920,19
"14-43-15";"3_PD";1099409,22;563307,05
"14-43-15";"4_LD";1098900,23;568094,07
"14-43-16";"1_LH";1096864,27;587242,13
"14-43-16";"2_PH";1097373,26;582455,12
"14-43-16";"3_PD";1101152,28;582853,91
"14-43-16";"4_LD";1100642,97;587643,91
"14-43-17";"1_LH";1097373,26;582455,12
"14-43-17";"2_PH";1097882,25;577668,10
"14-43-17";"3_PD";1101661,58;578063,91
"14-43-17";"4_LD";1101152,28;582853,91
"14-43-18";"1_LH";1097882,25;577668,10
"14-43-18";"2_PH";1098391,24;572881,08
"14-43-18";"3_PD";1102170,89;573273,91
"14-43-18";"4_LD";1101661,58;578063,91
"14-43-19";"1_LH";1098391,24;572881,08
"14-43-19";"2_PH";1098900,23;568094,07
"14-43-19";"3_PD";1102680,20;568483,91
"14-43-19";"4_LD";1102170,89;573273,91
"14-43-20";"1_LH";1098900,23;568094,07
"14-43-20";"2_PH";1099409,22;563307,05
"14-43-20";"3_PD";1103189,51;563693,91
"14-43-20";"4_LD";1102680,20;568483,91
"14-43-21";"1_LH";1100642,97;587643,91
"14-43-21";"2_PH";1101152,28;582853,91
"14-43-21";"3_PD";1104931,29;583252,71
"14-43-21";"4_LD";1104421,67;588045,69
"14-43-22";"1_LH";1101152,28;582853,91
"14-43-22";"2_PH";1101661,58;578063,91
"14-43-22";"3_PD";1105440,92;578459,73
"14-43-22";"4_LD";1104931,29;583252,71
"14-43-23";"1_LH";1101661,58;578063,91
"14-43-23";"2_PH";1102170,89;573273,91
"14-43-23";"3_PD";1105950,54;573666,74
"14-43-23";"4_LD";1105440,92;578459,73
"14-43-24";"1_LH";1102170,89;573273,91
"14-43-24";"2_PH";1102680,20;568483,91
"14-43-24";"3_PD";1106460,17;568873,76
"14-43-24";"4_LD";1105950,54;573666,74
"14-43-25";"1_LH";1102680,20;568483,91
"14-43-25";"2_PH";1103189,51;563693,91
"14-43-25";"3_PD";1106969,80;564080,78
"14-43-25";"4_LD";1106460,17;568873,76
"14-44-01";"1_LH";1088068,37;562146,46
"14-44-01";"2_PH";1088576,41;557368,39
"14-44-01";"3_PD";1092357,01;557752,27
"14-44-01";"4_LD";1091848,65;562533,32
"14-44-02";"1_LH";1088576,41;557368,39
"14-44-02";"2_PH";1089084,44;552590,33
"14-44-02";"3_PD";1092865,36;552971,22
"14-44-02";"4_LD";1092357,01;557752,27
"14-44-03";"1_LH";1089084,44;552590,33
"14-44-03";"2_PH";1089592,48;547812,26
"14-44-03";"3_PD";1093373,72;548190,17
"14-44-03";"4_LD";1092865,36;552971,22
"14-44-04";"1_LH";1089592,48;547812,26
"14-44-04";"2_PH";1090100,52;543034,19
"14-44-04";"3_PD";1093882,08;543409,13
"14-44-04";"4_LD";1093373,72;548190,17
"14-44-05";"1_LH";1090100,52;543034,19
"14-44-05";"2_PH";1090608,56;538256,13
"14-44-05";"3_PD";1094390,43;538628,08
"14-44-05";"4_LD";1093882,08;543409,13
"14-44-06";"1_LH";1091848,65;562533,32
"14-44-06";"2_PH";1092357,01;557752,27
"14-44-06";"3_PD";1096137,61;558136,15
"14-44-06";"4_LD";1095628,94;562920,19
"14-44-07";"1_LH";1092357,01;557752,27
"14-44-07";"2_PH";1092865,36;552971,22
"14-44-07";"3_PD";1096646,29;553352,12
"14-44-07";"4_LD";1096137,61;558136,15
"14-44-08";"1_LH";1092865,36;552971,22
"14-44-08";"2_PH";1093373,72;548190,17
"14-44-08";"3_PD";1097154,96;548568,09
"14-44-08";"4_LD";1096646,29;553352,12
"14-44-09";"1_LH";1093373,72;548190,17
"14-44-09";"2_PH";1093882,08;543409,13
"14-44-09";"3_PD";1097663,63;543784,06
"14-44-09";"4_LD";1097154,96;548568,09
"14-44-10";"1_LH";1093882,08;543409,13
"14-44-10";"2_PH";1094390,43;538628,08
"14-44-10";"3_PD";1098172,31;539000,02
"14-44-10";"4_LD";1097663,63;543784,06
"14-44-11";"1_LH";1095628,94;562920,19
"14-44-11";"2_PH";1096137,61;558136,15
"14-44-11";"3_PD";1099918,21;558520,03
"14-44-11";"4_LD";1099409,22;563307,05
"14-44-12";"1_LH";1096137,61;558136,15
"14-44-12";"2_PH";1096646,29;553352,12
"14-44-12";"3_PD";1100427,21;553733,02
"14-44-12";"4_LD";1099918,21;558520,03
"14-44-13";"1_LH";1096646,29;553352,12
"14-44-13";"2_PH";1097154,96;548568,09
"14-44-13";"3_PD";1100936,20;548946,00
"14-44-13";"4_LD";1100427,21;553733,02
"14-44-14";"1_LH";1097154,96;548568,09
"14-44-14";"2_PH";1097663,63;543784,06
"14-44-14";"3_PD";1101445,19;544158,99
"14-44-14";"4_LD";1100936,20;548946,00
"14-44-15";"1_LH";1097663,63;543784,06
"14-44-15";"2_PH";1098172,31;539000,02
"14-44-15";"3_PD";1101954,18;539371,97
"14-44-15";"4_LD";1101445,19;544158,99
"14-44-16";"1_LH";1099409,22;563307,05
"14-44-16";"2_PH";1099918,21;558520,03
"14-44-16";"3_PD";1103698,82;558903,92
"14-44-16";"4_LD";1103189,51;563693,91
"14-44-17";"1_LH";1099918,21;558520,03
"14-44-17";"2_PH";1100427,21;553733,02
"14-44-17";"3_PD";1104208,13;554113,92
"14-44-17";"4_LD";1103698,82;558903,92
"14-44-18";"1_LH";1100427,21;553733,02
"14-44-18";"2_PH";1100936,20;548946,00
"14-44-18";"3_PD";1104717,43;549323,92
"14-44-18";"4_LD";1104208,13;554113,92
"14-44-19";"1_LH";1100936,20;548946,00
"14-44-19";"2_PH";1101445,19;544158,99
"14-44-19";"3_PD";1105226,74;544533,92
"14-44-19";"4_LD";1104717,43;549323,92
"14-44-20";"1_LH";1101445,19;544158,99
"14-44-20";"2_PH";1101954,18;539371,97
"14-44-20";"3_PD";1105736,05;539743,92
"14-44-20";"4_LD";1105226,74;544533,92
"14-44-21";"1_LH";1103189,51;563693,91
"14-44-21";"2_PH";1103698,82;558903,92
"14-44-21";"3_PD";1107479,42;559287,80
"14-44-21";"4_LD";1106969,80;564080,78
"14-44-22";"1_LH";1103698,82;558903,92
"14-44-22";"2_PH";1104208,13;554113,92
"14-44-22";"3_PD";1107989,05;554494,81
"14-44-22";"4_LD";1107479,42;559287,80
"14-44-23";"1_LH";1104208,13;554113,92
"14-44-23";"2_PH";1104717,43;549323,92
"14-44-23";"3_PD";1108498,67;549701,83
"14-44-23";"4_LD";1107989,05;554494,81
"14-44-24";"1_LH";1104717,43;549323,92
"14-44-24";"2_PH";1105226,74;544533,92
"14-44-24";"3_PD";1109008,30;544908,85
"14-44-24";"4_LD";1108498,67;549701,83
"14-44-25";"1_LH";1105226,74;544533,92
"14-44-25";"2_PH";1105736,05;539743,92
"14-44-25";"3_PD";1109517,92;540115,87
"14-44-25";"4_LD";1109008,30;544908,85
"15-11-01";"1_LH";1033880,48;532676,92
"15-11-01";"2_PH";1034308,97;527936,24
"15-11-01";"3_PD";1038091,11;528305,20
"15-11-01";"4_LD";1037662,36;533048,86
"15-11-02";"1_LH";1034308,97;527936,24
"15-11-02";"2_PH";1034737,46;523195,57
"15-11-02";"3_PD";1038519,87;523561,54
"15-11-02";"4_LD";1038091,11;528305,20
"15-11-03";"1_LH";1034737,46;523195,57
"15-11-03";"2_PH";1035165,94;518454,89
"15-11-03";"3_PD";1038948,63;518817,88
"15-11-03";"4_LD";1038519,87;523561,54
"15-11-04";"1_LH";1035165,94;518454,89
"15-11-04";"2_PH";1035594,43;513714,22
"15-11-04";"3_PD";1039377,38;514074,21
"15-11-04";"4_LD";1038948,63;518817,88
"15-11-05";"1_LH";1035594,43;513714,22
"15-11-05";"2_PH";1036022,92;508973,54
"15-11-05";"3_PD";1039806,14;509330,55
"15-11-05";"4_LD";1039377,38;514074,21
"15-11-06";"1_LH";1037662,36;533048,86
"15-11-06";"2_PH";1038091,11;528305,20
"15-11-06";"3_PD";1041873,25;528674,16
"15-11-06";"4_LD";1041444,23;533420,81
"15-11-07";"1_LH";1038091,11;528305,20
"15-11-07";"2_PH";1038519,87;523561,54
"15-11-07";"3_PD";1042302,28;523927,51
"15-11-07";"4_LD";1041873,25;528674,16
"15-11-08";"1_LH";1038519,87;523561,54
"15-11-08";"2_PH";1038948,63;518817,88
"15-11-08";"3_PD";1042731,31;519180,86
"15-11-08";"4_LD";1042302,28;523927,51
"15-11-09";"1_LH";1038948,63;518817,88
"15-11-09";"2_PH";1039377,38;514074,21
"15-11-09";"3_PD";1043160,34;514434,21
"15-11-09";"4_LD";1042731,31;519180,86
"15-11-10";"1_LH";1039377,38;514074,21
"15-11-10";"2_PH";1039806,14;509330,55
"15-11-10";"3_PD";1043589,36;509687,56
"15-11-10";"4_LD";1043160,34;514434,21
"15-11-11";"1_LH";1041444,23;533420,81
"15-11-11";"2_PH";1041873,25;528674,16
"15-11-11";"3_PD";1045655,40;529043,12
"15-11-11";"4_LD";1045226,10;533792,76
"15-11-12";"1_LH";1041873,25;528674,16
"15-11-12";"2_PH";1042302,28;523927,51
"15-11-12";"3_PD";1046084,69;524293,48
"15-11-12";"4_LD";1045655,40;529043,12
"15-11-13";"1_LH";1042302,28;523927,51
"15-11-13";"2_PH";1042731,31;519180,86
"15-11-13";"3_PD";1046513,99;519543,84
"15-11-13";"4_LD";1046084,69;524293,48
"15-11-14";"1_LH";1042731,31;519180,86
"15-11-14";"2_PH";1043160,34;514434,21
"15-11-14";"3_PD";1046943,29;514794,20
"15-11-14";"4_LD";1046513,99;519543,84
"15-11-15";"1_LH";1043160,34;514434,21
"15-11-15";"2_PH";1043589,36;509687,56
"15-11-15";"3_PD";1047372,58;510044,57
"15-11-15";"4_LD";1046943,29;514794,20
"15-11-16";"1_LH";1045226,10;533792,76
"15-11-16";"2_PH";1045655,40;529043,12
"15-11-16";"3_PD";1049437,54;529412,08
"15-11-16";"4_LD";1049007,97;534164,71
"15-11-17";"1_LH";1045655,40;529043,12
"15-11-17";"2_PH";1046084,69;524293,48
"15-11-17";"3_PD";1049867,11;524659,45
"15-11-17";"4_LD";1049437,54;529412,08
"15-11-18";"1_LH";1046084,69;524293,48
"15-11-18";"2_PH";1046513,99;519543,84
"15-11-18";"3_PD";1050296,67;519906,83
"15-11-18";"4_LD";1049867,11;524659,45
"15-11-19";"1_LH";1046513,99;519543,84
"15-11-19";"2_PH";1046943,29;514794,20
"15-11-19";"3_PD";1050726,24;515154,20
"15-11-19";"4_LD";1050296,67;519906,83
"15-11-20";"1_LH";1046943,29;514794,20
"15-11-20";"2_PH";1047372,58;510044,57
"15-11-20";"3_PD";1051155,81;510401,57
"15-11-20";"4_LD";1050726,24;515154,20
"15-11-21";"1_LH";1049007,97;534164,71
"15-11-21";"2_PH";1049437,54;529412,08
"15-11-21";"3_PD";1053219,68;529781,04
"15-11-21";"4_LD";1052789,84;534536,65
"15-11-22";"1_LH";1049437,54;529412,08
"15-11-22";"2_PH";1049867,11;524659,45
"15-11-22";"3_PD";1053649,52;525025,43
"15-11-22";"4_LD";1053219,68;529781,04
"15-11-23";"1_LH";1049867,11;524659,45
"15-11-23";"2_PH";1050296,67;519906,83
"15-11-23";"3_PD";1054079,35;520269,81
"15-11-23";"4_LD";1053649,52;525025,43
"15-11-24";"1_LH";1050296,67;519906,83
"15-11-24";"2_PH";1050726,24;515154,20
"15-11-24";"3_PD";1054509,19;515514,20
"15-11-24";"4_LD";1054079,35;520269,81
"15-11-25";"1_LH";1050726,24;515154,20
"15-11-25";"2_PH";1051155,81;510401,57
"15-11-25";"3_PD";1054939,03;510758,58
"15-11-25";"4_LD";1054509,19;515514,20
"15-12-01";"1_LH";1036022,92;508973,54
"15-12-01";"2_PH";1036451,40;504232,87
"15-12-01";"3_PD";1040234,90;504586,89
"15-12-01";"4_LD";1039806,14;509330,55
"15-12-02";"1_LH";1036451,40;504232,87
"15-12-02";"2_PH";1036879,89;499492,19
"15-12-02";"3_PD";1040663,65;499843,22
"15-12-02";"4_LD";1040234,90;504586,89
"15-12-03";"1_LH";1036879,89;499492,19
"15-12-03";"2_PH";1037308,38;494751,52
"15-12-03";"3_PD";1041092,41;495099,56
"15-12-03";"4_LD";1040663,65;499843,22
"15-12-04";"1_LH";1037308,38;494751,52
"15-12-04";"2_PH";1037736,86;490010,84
"15-12-04";"3_PD";1041521,17;490355,90
"15-12-04";"4_LD";1041092,41;495099,56
"15-12-05";"1_LH";1037736,86;490010,84
"15-12-05";"2_PH";1038165,35;485270,17
"15-12-05";"3_PD";1041949,92;485612,24
"15-12-05";"4_LD";1041521,17;490355,90
"15-12-06";"1_LH";1039806,14;509330,55
"15-12-06";"2_PH";1040234,90;504586,89
"15-12-06";"3_PD";1044018,39;504940,91
"15-12-06";"4_LD";1043589,36;509687,56
"15-12-07";"1_LH";1040234,90;504586,89
"15-12-07";"2_PH";1040663,65;499843,22
"15-12-07";"3_PD";1044447,42;500194,26
"15-12-07";"4_LD";1044018,39;504940,91
"15-12-08";"1_LH";1040663,65;499843,22
"15-12-08";"2_PH";1041092,41;495099,56
"15-12-08";"3_PD";1044876,44;495447,61
"15-12-08";"4_LD";1044447,42;500194,26
"15-12-09";"1_LH";1041092,41;495099,56
"15-12-09";"2_PH";1041521,17;490355,90
"15-12-09";"3_PD";1045305,47;490700,96
"15-12-09";"4_LD";1044876,44;495447,61
"15-12-10";"1_LH";1041521,17;490355,90
"15-12-10";"2_PH";1041949,92;485612,24
"15-12-10";"3_PD";1045734,50;485954,31
"15-12-10";"4_LD";1045305,47;490700,96
"15-12-11";"1_LH";1043589,36;509687,56
"15-12-11";"2_PH";1044018,39;504940,91
"15-12-11";"3_PD";1047801,88;505294,93
"15-12-11";"4_LD";1047372,58;510044,57
"15-12-12";"1_LH";1044018,39;504940,91
"15-12-12";"2_PH";1044447,42;500194,26
"15-12-12";"3_PD";1048231,18;500545,29
"15-12-12";"4_LD";1047801,88;505294,93
"15-12-13";"1_LH";1044447,42;500194,26
"15-12-13";"2_PH";1044876,44;495447,61
"15-12-13";"3_PD";1048660,48;495795,65
"15-12-13";"4_LD";1048231,18;500545,29
"15-12-14";"1_LH";1044876,44;495447,61
"15-12-14";"2_PH";1045305,47;490700,96
"15-12-14";"3_PD";1049089,77;491046,01
"15-12-14";"4_LD";1048660,48;495795,65
"15-12-15";"1_LH";1045305,47;490700,96
"15-12-15";"2_PH";1045734,50;485954,31
"15-12-15";"3_PD";1049519,07;486296,37
"15-12-15";"4_LD";1049089,77;491046,01
"15-12-16";"1_LH";1047372,58;510044,57
"15-12-16";"2_PH";1047801,88;505294,93
"15-12-16";"3_PD";1051585,37;505648,95
"15-12-16";"4_LD";1051155,81;510401,57
"15-12-17";"1_LH";1047801,88;505294,93
"15-12-17";"2_PH";1048231,18;500545,29
"15-12-17";"3_PD";1052014,94;500896,32
"15-12-17";"4_LD";1051585,37;505648,95
"15-12-18";"1_LH";1048231,18;500545,29
"15-12-18";"2_PH";1048660,48;495795,65
"15-12-18";"3_PD";1052444,51;496143,70
"15-12-18";"4_LD";1052014,94;500896,32
"15-12-19";"1_LH";1048660,48;495795,65
"15-12-19";"2_PH";1049089,77;491046,01
"15-12-19";"3_PD";1052874,07;491391,07
"15-12-19";"4_LD";1052444,51;496143,70
"15-12-20";"1_LH";1049089,77;491046,01
"15-12-20";"2_PH";1049519,07;486296,37
"15-12-20";"3_PD";1053303,64;486638,44
"15-12-20";"4_LD";1052874,07;491391,07
"15-12-21";"1_LH";1051155,81;510401,57
"15-12-21";"2_PH";1051585,37;505648,95
"15-12-21";"3_PD";1055368,87;506002,97
"15-12-21";"4_LD";1054939,03;510758,58
"15-12-22";"1_LH";1051585,37;505648,95
"15-12-22";"2_PH";1052014,94;500896,32
"15-12-22";"3_PD";1055798,70;501247,35
"15-12-22";"4_LD";1055368,87;506002,97
"15-12-23";"1_LH";1052014,94;500896,32
"15-12-23";"2_PH";1052444,51;496143,70
"15-12-23";"3_PD";1056228,54;496491,74
"15-12-23";"4_LD";1055798,70;501247,35
"15-12-24";"1_LH";1052444,51;496143,70
"15-12-24";"2_PH";1052874,07;491391,07
"15-12-24";"3_PD";1056658,38;491736,13
"15-12-24";"4_LD";1056228,54;496491,74
"15-12-25";"1_LH";1052874,07;491391,07
"15-12-25";"2_PH";1053303,64;486638,44
"15-12-25";"3_PD";1057088,21;486980,51
"15-12-25";"4_LD";1056658,38;491736,13
"15-13-01";"1_LH";1052789,84;534536,65
"15-13-01";"2_PH";1053219,68;529781,04
"15-13-01";"3_PD";1057001,82;530150,00
"15-13-01";"4_LD";1056571,72;534908,60
"15-13-02";"1_LH";1053219,68;529781,04
"15-13-02";"2_PH";1053649,52;525025,43
"15-13-02";"3_PD";1057431,93;525391,40
"15-13-02";"4_LD";1057001,82;530150,00
"15-13-03";"1_LH";1053649,52;525025,43
"15-13-03";"2_PH";1054079,35;520269,81
"15-13-03";"3_PD";1057862,04;520632,80
"15-13-03";"4_LD";1057431,93;525391,40
"15-13-04";"1_LH";1054079,35;520269,81
"15-13-04";"2_PH";1054509,19;515514,20
"15-13-04";"3_PD";1058292,14;515874,19
"15-13-04";"4_LD";1057862,04;520632,80
"15-13-05";"1_LH";1054509,19;515514,20
"15-13-05";"2_PH";1054939,03;510758,58
"15-13-05";"3_PD";1058722,25;511115,59
"15-13-05";"4_LD";1058292,14;515874,19
"15-13-06";"1_LH";1056571,72;534908,60
"15-13-06";"2_PH";1057001,82;530150,00
"15-13-06";"3_PD";1060783,96;530518,96
"15-13-06";"4_LD";1060353,59;535280,55
"15-13-07";"1_LH";1057001,82;530150,00
"15-13-07";"2_PH";1057431,93;525391,40
"15-13-07";"3_PD";1061214,34;525757,37
"15-13-07";"4_LD";1060783,96;530518,96
"15-13-08";"1_LH";1057431,93;525391,40
"15-13-08";"2_PH";1057862,04;520632,80
"15-13-08";"3_PD";1061644,72;520995,78
"15-13-08";"4_LD";1061214,34;525757,37
"15-13-09";"1_LH";1057862,04;520632,80
"15-13-09";"2_PH";1058292,14;515874,19
"15-13-09";"3_PD";1062075,10;516234,19
"15-13-09";"4_LD";1061644,72;520995,78
"15-13-10";"1_LH";1058292,14;515874,19
"15-13-10";"2_PH";1058722,25;511115,59
"15-13-10";"3_PD";1062505,47;511472,60
"15-13-10";"4_LD";1062075,10;516234,19
"15-13-11";"1_LH";1060353,59;535280,55
"15-13-11";"2_PH";1060783,96;530518,96
"15-13-11";"3_PD";1064566,11;530887,92
"15-13-11";"4_LD";1064135,46;535652,50
"15-13-12";"1_LH";1060783,96;530518,96
"15-13-12";"2_PH";1061214,34;525757,37
"15-13-12";"3_PD";1064996,75;526123,34
"15-13-12";"4_LD";1064566,11;530887,92
"15-13-13";"1_LH";1061214,34;525757,37
"15-13-13";"2_PH";1061644,72;520995,78
"15-13-13";"3_PD";1065427,40;521358,76
"15-13-13";"4_LD";1064996,75;526123,34
"15-13-14";"1_LH";1061644,72;520995,78
"15-13-14";"2_PH";1062075,10;516234,19
"15-13-14";"3_PD";1065858,05;516594,19
"15-13-14";"4_LD";1065427,40;521358,76
"15-13-15";"1_LH";1062075,10;516234,19
"15-13-15";"2_PH";1062505,47;511472,60
"15-13-15";"3_PD";1066288,70;511829,61
"15-13-15";"4_LD";1065858,05;516594,19
"15-13-16";"1_LH";1064135,46;535652,50
"15-13-16";"2_PH";1064566,11;530887,92
"15-13-16";"3_PD";1068348,25;531256,88
"15-13-16";"4_LD";1067917,33;536024,44
"15-13-17";"1_LH";1064566,11;530887,92
"15-13-17";"2_PH";1064996,75;526123,34
"15-13-17";"3_PD";1068779,17;526489,31
"15-13-17";"4_LD";1068348,25;531256,88
"15-13-18";"1_LH";1064996,75;526123,34
"15-13-18";"2_PH";1065427,40;521358,76
"15-13-18";"3_PD";1069210,08;521721,75
"15-13-18";"4_LD";1068779,17;526489,31
"15-13-19";"1_LH";1065427,40;521358,76
"15-13-19";"2_PH";1065858,05;516594,19
"15-13-19";"3_PD";1069641,00;516954,18
"15-13-19";"4_LD";1069210,08;521721,75
